time,timebound_lower,timebound_upper,solar,volcanic,aerosol-radiation_interactions,aerosol-cloud_interactions,contrails,land_use,BC_on_snow,CO2,CH4,N2O,HFC-134a,HFC-23,HFC-32,HFC-125,HFC-143a,HFC-152a,HFC-227ea,HFC-236fa,HFC-245fa,HFC-365mfc,HFC-43-10mee,NF3,SF6,SO2F2,CF4,C2F6,C3F8,c-C4F8,CFC-12,CFC-11,CFC-113,CFC-114,CFC-115,CFC-13,HCFC-22,HCFC-141b,HCFC-142b,CH3CCl3,CCl4,CH3Cl,CH3Br,CH2Cl2,CHCl3,Halon-1211,Halon-1301,Halon-2402,n-C4F10,n-C5F12,n-C6F14,i-C6F14,C7F16,C8F18,CFC-112,CFC-112a,CFC-113a,CFC-114a,HCFC-133a,HCFC-31,HCFC-124,O3,H2O_stratospheric
1795.5,1795,1796,-0.03645857,-0.149653873,0.000511891,-0.01221876,0,-0.008356238,0.002097301,0.063446326,0.022577518,0.003343409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010332517,0.001551585
1796.5,1796,1797,-0.043244824,0.015511918,0.000501642,-0.007235067,0,-0.008653554,0.001368282,0.064848595,0.023072493,0.003417518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008893285,0.001586065
1797.5,1797,1798,-0.054446045,0.148564458,0.000538497,-0.013670672,0,-0.008952409,0.00231655,0.066250535,0.023567182,0.003491619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010983101,0.001620545
1798.5,1798,1799,-0.058673806,0.230211529,0.000117878,-0.017129274,0,-0.009252692,0.002655091,0.067652144,0.024061585,0.003565712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011967402,0.001655024
1799.5,1799,1800,-0.056723733,0.242997845,-9.64E-05,-0.015065268,0,-0.009554377,0.002264341,0.069053425,0.024555703,0.003639797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011037372,0.001689504
1800.5,1800,1801,-0.04496089,-0.088946065,-0.000897813,-0.018135997,0,-0.009900892,0.002420191,0.070454375,0.025049536,0.003713874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011347412,0.001723984
1801.5,1801,1802,-0.010436792,0.158270325,9.29E-05,-0.016192368,0,-0.010292272,0.002507219,0.071854997,0.025543084,0.003787943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011782603,0.001758463
1802.5,1802,1803,-0.009438355,0.221952159,-0.000455782,-0.016194998,0,-0.010684958,0.002293817,0.07325529,0.026036348,0.003862003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01116623,0.001792943
1803.5,1803,1804,-0.01702024,0.238045232,0.000190484,-0.012338307,0,-0.011078967,0.001977895,0.074655253,0.026529328,0.003936056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010756835,0.001827423
1804.5,1804,1805,-0.013120093,0.24023661,0.001409534,-0.010727017,0,-0.01147428,0.002283296,0.076054888,0.027022025,0.0040101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01158984,0.001861903
1805.5,1805,1806,-0.01784707,0.151665686,-0.000158737,-0.017367192,0,-0.011870789,0.002588784,0.077454195,0.02751444,0.004084136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012010076,0.001896382
1806.5,1806,1807,-0.02764424,0.226022787,0.000723515,-0.015939107,0,-0.012268612,0.002743218,0.078853173,0.028006572,0.004158165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012404358,0.001930862
1807.5,1807,1808,-0.04890784,0.242338597,0.00035739,-0.01895594,0,-0.012667592,0.0030383,0.080251823,0.028498422,0.004232185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012998907,0.001965342
1808.5,1808,1809,-0.054414846,0.24478671,-0.000730652,-0.029358895,0,-0.013067782,0.004180962,0.081650145,0.02898999,0.004306197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015233574,0.001999821
1809.5,1809,1810,-0.060202662,-3.419830814,-0.000435572,-0.024245947,0,-0.013469092,0.003533654,0.083048139,0.029481277,0.004380201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014058189,0.002034301
1810.5,1810,1811,-0.06608409,-3.988249246,-0.000502593,-0.025937585,0,-0.013896334,0.003760526,0.084445805,0.029972284,0.004454196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014522076,0.002068781
