percentile,time,solar,volcanic,aerosol_radiation_interactions,aerosol_cloud_interactions,contrails,land_use,BC_on_snow,CO2,CH4,N2O,HFC_134a,HFC_23,HFC_32,HFC_125,HFC_143a,HFC_152a,HFC_227ea,HFC_236fa,HFC_245fa,HFC_365mfc,HFC_43_10mee,NF3,SF6,SO2F2,CF4,C2F6,C3F8,c_C4F8,CFC_12,CFC_11,CFC_113,CFC_114,CFC_115,CFC_13,HCFC_22,HCFC_141b,HCFC_142b,CH3CCl3,CCl4,CH3Cl,CH3Br,CH2Cl2,CHCl3,Halon_1211,Halon_1301,Halon_2402,n_C4F10,n_C5F12,n_C6F14,i_C6F14,C7F16,C8F18,CFC_112,CFC_112a,CFC_113a,CFC_114a,HCFC_133a,HCFC_31,HCFC_124,O3,H2O_stratospheric,aerosol,nonco2wmghg,halogen,anthro,total,minor,natural,wmghg,anthro_nonwmghg
p05,1966,-0.064955685,0.127570597,-0.551154754,-1.463617185,0.000956899,-0.263408245,-0.000126554,0.692137721,0.26324794,0.074098124,0.0,0.000140633,2e-08,0.0,0.0,0.0,8.86e-10,0.0,0.0,0.0,0.0,0.0,7.62e-05,5.69e-07,0.00045648,8.94e-05,3.78e-06,1.05e-05,0.015743748,0.005462562,0.000673114,0.001037562,5.9e-06,3.3e-05,0.000845434,0.0,0.0,0.00026228,0.006913567,0.00016387,4.01e-06,7.79e-05,7.69e-05,1.2e-06,2.19e-08,3.45e-07,0.0,3.73e-08,0.0,0.0,5.47e-08,6.5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131777096,-6.62e-05,-1.806863399,0.400002025,0.041105802,-0.402554699,-0.244768922,-0.200517075,0.090913207,1.137880421,-1.648589579
p05,1967,-0.039167856,0.150129546,-0.558977578,-1.482597636,0.001177583,-0.265654056,-0.000130716,0.70110838,0.2676186,0.075307359,0.0,0.000157591,2.02e-08,0.0,0.0,0.0,8.93e-10,0.0,0.0,0.0,0.0,0.0,8.31e-05,7.63e-07,0.000477627,9.11e-05,3.86e-06,1.39e-05,0.018001807,0.006422914,0.000755796,0.001093846,9.52e-06,4.2e-05,0.001015462,0.0,0.0,0.000348543,0.007152838,0.000169279,4.17e-06,8.33e-05,8.06e-05,1.22e-06,4.1e-08,1.05e-06,0.0,1.03e-07,0.0,0.0,1.18e-07,1.46e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137184178,-6.75e-05,-1.831228942,0.411855053,0.046041404,-0.394318036,-0.178666313,-0.20074892,0.142318523,1.159611366,-1.662601829
p05,1968,-0.033082937,0.077384722,-0.581742656,-1.518159598,0.001388779,-0.270344645,-0.000131066,0.714743485,0.273895154,0.07650884,0.0,0.000175364,2.04e-08,0.0,0.0,0.0,9.01e-10,0.0,0.0,0.0,0.0,0.0,9.35e-05,1e-06,0.000502053,9.31e-05,3.96e-06,1.76e-05,0.020540386,0.007510396,0.000850456,0.001152779,1.48e-05,5.2e-05,0.001225704,0.0,0.0,0.000456624,0.007382894,0.000174085,4.33e-06,8.86e-05,8.43e-05,1.84e-06,6.62e-08,2.04e-06,6.52e-10,2.03e-07,0.0,0.0,1.89e-07,2.46e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140293596,-6.94e-05,-1.880761723,0.426446745,0.05156603,-0.406430914,-0.280898057,-0.203959592,0.064690842,1.188975966,-1.706077846
p05,1969,-0.025890676,0.017583902,-0.602211064,-1.55310556,0.001511814,-0.273822683,-0.000132612,0.727634416,0.280236385,0.077716822,0.0,0.000193928,2.05e-08,1.74e-10,9.96e-10,0.0,9.08e-10,0.0,0.0,0.0,0.0,4.11e-09,0.000103855,1.3e-06,0.000529126,9.55e-05,4.07e-06,2.16e-05,0.023379684,0.008760985,0.000958835,0.001214044,2.14e-05,6.27e-05,0.001461836,0.0,0.0,0.000579207,0.007604323,0.0001783,4.49e-06,9.39e-05,8.81e-05,4.04e-06,9.43e-08,3.19e-06,5.22e-09,3.4e-07,0.0,0.0,2.71e-07,3.61e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143039335,-7.13e-05,-1.928044478,0.441946273,0.057717455,-0.417284185,-0.362363247,-0.205904047,-0.002779812,1.218324028,-1.74843292
p05,1970,-0.026979511,0.122474039,-0.645516175,-1.631723366,0.001573463,-0.275962206,-0.000138462,0.750578149,0.287972158,0.078925866,0.0,0.000213257,2.07e-08,1.22e-09,6.99e-09,0.0,9.16e-10,4.36e-12,0.0,0.0,0.0,2.95e-08,0.00011251,1.67e-06,0.00056149,9.86e-05,4.21e-06,2.59e-05,0.026508914,0.010199102,0.001083864,0.001277326,3.04e-05,7.39e-05,0.001710287,0.0,1.26e-07,0.000699022,0.007817686,0.000181984,4.65e-06,9.93e-05,9.19e-05,7.02e-06,1.45e-07,4.36e-06,1.11e-08,5.17e-07,0.0,0.0,3.63e-07,4.89e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149813842,-7.37e-05,-2.033803985,0.459620258,0.064486955,-0.462406682,-0.269851797,-0.205939985,0.124091914,1.260447003,-1.840917046
p05,1971,-0.062082098,0.157417823,-0.645604085,-1.638003493,0.001924616,-0.277203661,-0.000144008,0.7597072,0.295026774,0.080161916,0.0,0.00023333,2.09e-08,1.44e-09,8.12e-09,0.0,1.14e-07,7.86e-09,0.0,1.19e-08,0.0,3.68e-08,0.000122895,2.12e-06,0.000597906,0.000102623,4.38e-06,3.03e-05,0.029884168,0.011791692,0.001227282,0.001342506,4.1e-05,8.52e-05,0.00197496,0.0,2.49e-06,0.000822982,0.00802292,0.000185163,4.81e-06,0.000104534,9.59e-05,1.04e-05,6.23e-07,5.58e-06,6.85e-08,7.3e-07,0.0,0.0,4.63e-07,6.3e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153646295,-7.59e-05,-2.039569231,0.477327496,0.071787215,-0.428048277,-0.22682488,-0.204246061,0.127520293,1.288356946,-1.836149432
p05,1972,-0.051835045,0.164474373,-0.669937498,-1.69788261,0.002097946,-0.277988964,-0.000156772,0.788744104,0.301377215,0.081418326,0.0,0.00025412,2.11e-08,1.48e-09,8.27e-09,0.0,4.15e-07,2.86e-08,0.0,4.33e-08,0.0,2.93e-08,0.000135011,2.65e-06,0.000638783,0.000107675,4.59e-06,3.49e-05,0.033527239,0.013551027,0.001391797,0.001410029,5.21e-05,9.71e-05,0.002266545,0.0,8.26e-06,0.000985132,0.008219965,0.000187901,4.98e-06,0.00010976,0.000100037,1.41e-05,1.86e-06,7e-06,2.58e-07,9.74e-07,0.0,0.0,5.7e-07,7.84e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161642531,-7.78e-05,-2.118565158,0.494969039,0.079741824,-0.435731929,-0.212387729,-0.201407204,0.14595456,1.336710908,-1.893847701
p05,1973,-0.081965091,0.161011111,-0.694019558,-1.729897978,0.002243164,-0.279913608,-0.000154495,0.826691484,0.306086561,0.082710476,0.0,0.000275604,2.12e-08,1.53e-09,8.42e-09,0.0,8.4e-07,5.79e-08,0.0,8.77e-08,0.0,2.1e-08,0.000147128,3.26e-06,0.000684777,0.000114034,4.84e-06,3.96e-05,0.037537059,0.015557015,0.001580255,0.001480422,6.55e-05,0.000109252,0.002602927,0.0,1.36e-05,0.001198993,0.00840932,0.000190247,5.17e-06,0.00011492,0.000104266,1.88e-05,3.84e-06,8.64e-06,5.58e-07,1.25e-06,0.0,0.0,6.86e-07,9.51e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161810342,-7.93e-05,-2.161245441,0.512071644,0.088638766,-0.416534405,-0.22794779,-0.202889564,0.112054199,1.393686895,-1.937189873
p05,1974,-0.093092983,0.15997876,-0.684431369,-1.716329229,0.002242741,-0.281363343,-0.000157464,0.839095074,0.310669225,0.084046779,0.0,0.000297756,2.14e-08,1.58e-09,8.57e-09,0.0,1.33e-06,9.15e-08,0.0,1.39e-07,0.0,1.22e-08,0.000159244,3.96e-06,0.000738089,0.000122198,5.17e-06,4.43e-05,0.041962212,0.017825274,0.001796129,0.001554212,8.12e-05,0.000121955,0.00294226,0.0,1.9e-05,0.001453717,0.008592212,0.000192218,5.33e-06,0.00012,0.000108625,2.59e-05,6.42e-06,1.05e-05,9.53e-07,1.54e-06,0.0,0.0,8.08e-07,1.12e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162030226,-8.07e-05,-2.141474108,0.530203685,0.098469037,-0.361994287,-0.184119213,-0.20331976,0.100217017,1.425424123,-1.916237627
p05,1975,-0.102308288,0.152222764,-0.673151156,-1.696174821,0.002318381,-0.282230802,-0.000158177,0.840006275,0.316022531,0.085425282,0.0,0.000320555,2.16e-08,1.63e-09,8.88e-09,1.34e-10,1.82e-06,1.25e-07,0.0,1.9e-07,0.0,1.03e-08,0.000173092,4.75e-06,0.000799039,0.000132341,5.61e-06,4.91e-05,0.046466681,0.0201162,0.002044447,0.001631927,9.89e-05,0.000135167,0.003288862,0.0,2.3e-05,0.001689022,0.008768551,0.000193887,5.52e-06,0.000124986,0.000113146,3.63e-05,9.49e-06,1.26e-05,1.43e-06,1.87e-06,0.0,0.0,9.37e-07,1.3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161260195,-8.24e-05,-2.112895214,0.549335269,0.108476717,-0.311761023,-0.153050873,-0.203242158,0.082673626,1.446556222,-1.88964649
p05,1976,-0.10584227,0.152630543,-0.707166372,-1.767397357,0.002391926,-0.283241324,-0.000170218,0.850475176,0.321944725,0.086843851,0.0,0.000343973,2.18e-08,1.67e-09,7.65e-07,1.07e-09,2.24e-06,1.54e-07,0.0,2.34e-07,0.0,4.52e-08,0.000188456,5.63e-06,0.000854183,0.000141721,6.05e-06,5.37e-05,0.050773073,0.022336591,0.002328327,0.001716394,0.000121352,0.000148379,0.003682937,0.0,2.71e-05,0.001938965,0.008937646,0.00019531,5.72e-06,0.000129863,0.000117826,4.98e-05,1.6e-05,1.54e-05,1.97e-06,2.21e-06,0.0,0.0,1.08e-06,1.48e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167016163,-8.43e-05,-2.208458696,0.568751998,0.118343337,-0.355734747,-0.199482289,-0.201022961,0.079647629,1.477848697,-1.967070861
p05,1977,-0.081130385,0.162822972,-0.709956964,-1.778420365,0.002612241,-0.285441079,-0.000176467,0.876957677,0.328231378,0.088300184,0.0,0.000367989,2.19e-08,1.72e-09,2.77e-06,2.14e-09,2.54e-06,1.75e-07,0.0,2.65e-07,0.0,6.22e-07,0.000205825,6.62e-06,0.000915211,0.000151604,6.57e-06,5.83e-05,0.054912759,0.024497164,0.002667777,0.001807776,0.000147038,0.00016176,0.004102442,0.0,3.13e-05,0.002274849,0.009100147,0.000196503,5.9e-06,0.000134616,0.000122671,6.66e-05,2.76e-05,1.88e-05,2.57e-06,2.57e-06,0.0,0.0,1.22e-06,1.66e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170081292,-8.63e-05,-2.220421329,0.588619542,0.128211874,-0.308113145,-0.114789223,-0.200604168,0.115149807,1.525950639,-1.971302163
p05,1978,-0.033241724,0.164726481,-0.71237981,-1.795359903,0.002776694,-0.28828138,-0.000186383,0.901103829,0.334686445,0.08981494,0.0,0.000392575,2.21e-08,1.77e-09,5.57e-06,3.21e-09,2.66e-06,1.83e-07,0.0,2.77e-07,0.0,0.0,0.00022848,7.72e-06,0.000984081,0.000163118,7.19e-06,6.27e-05,0.05883671,0.026504433,0.002941272,0.001902603,0.000175441,0.000175311,0.004666163,0.0,3.52e-05,0.002711187,0.009256551,0.0001975,6.1e-06,0.000139233,0.000127688,8.61e-05,4.23e-05,2.27e-05,3.2e-06,2.95e-06,0.0,0.0,1.38e-06,1.84e-06,1.74e-05,0.0,3.5e-06,6.3e-05,0.0,0.0,0.0,0.173744045,-8.84e-05,-2.237606482,0.608466441,0.138095177,-0.268731923,-0.022986761,-0.200380478,0.165548898,1.57171255,-1.980550073
p05,1979,0.003554236,0.146354138,-0.727508381,-1.82154631,0.00296344,-0.289421148,-0.000189364,0.925869733,0.341112812,0.091390652,0.0,0.000417388,2.23e-08,7.14e-06,8.73e-06,4.29e-09,2.66e-06,1.83e-07,0.0,1.39e-07,0.0,4.98e-07,0.00026656,2.6e-05,0.001051203,0.000174884,7.91e-06,6.76e-05,0.06243074,0.028229656,0.003258205,0.001997402,0.000206028,0.0001892,0.005288629,0.0,4.04e-05,0.003091074,0.009407043,0.000198335,6.31e-06,0.000143697,0.000132884,0.000106675,5.79e-05,2.67e-05,3.85e-06,3.34e-06,0.0,0.0,1.54e-06,2.01e-06,1.87e-05,0.0,3.72e-06,6.96e-05,0.0,0.0,0.0,0.176221882,-9.05e-05,-2.274501718,0.627572587,0.147276974,-0.249316227,0.017398633,-0.199806623,0.184191406,1.61708934,-2.010486269
p05,1980,0.005705619,0.113346882,-0.728684247,-1.815178588,0.003063241,-0.290793166,-0.000184136,0.955742976,0.347325844,0.093315923,1.53e-05,0.000456529,1.79e-06,1.57e-05,9.87e-06,5.36e-09,1.83e-06,1.83e-07,0.0,7.08e-09,0.0,3.73e-07,0.000297027,4.44e-05,0.001165683,0.000194082,8.78e-06,7.28e-05,0.06623677,0.029868766,0.003715943,0.001942508,0.000261596,0.000203598,0.005819253,0.0,4.86e-05,0.00339725,0.009531394,0.000199029,6.52e-06,0.000147995,0.000138265,0.000128622,6.93e-05,2.79e-05,4.51e-06,3.74e-06,2.19e-06,0.0,1.71e-06,2.18e-06,2.01e-05,0.0,3.98e-06,7.91e-05,9.85e-07,0.0,0.0,0.176480497,-9.25e-05,-2.269058944,0.646696034,0.156442777,-0.18971869,0.036994157,-0.201227019,0.147976128,1.66799018,-2.007089056
p05,1981,0.009878967,0.088803873,-0.704317376,-1.767262312,0.003074084,-0.292810795,-0.000179225,0.973064167,0.353137703,0.095728838,3.03e-05,0.000496602,2.48e-06,1.89e-05,2.15e-05,6.43e-09,4.98e-07,1.83e-07,0.0,1.77e-08,0.0,3.73e-07,0.00033753,4.91e-05,0.001234612,0.000207021,9.86e-06,7.81e-05,0.069899884,0.03134294,0.004285215,0.002031194,0.000300462,0.000219181,0.006254976,1.91e-05,8.88e-05,0.003618929,0.009690543,0.000199604,6.73e-06,0.000152114,0.000143854,0.000158857,8.28e-05,3.17e-05,5.42e-06,4.36e-06,2.19e-06,0.0,2e-06,2.35e-06,2.19e-05,0.0,4.28e-06,8.69e-05,1.12e-06,0.0,0.0,0.175432303,-9.44e-05,-2.206301743,0.665727158,0.165390966,-0.090710644,0.108189364,-0.203492372,0.12279908,1.705909836,-1.947771166
p05,1982,-0.034803518,-0.24838339,-0.699772489,-1.788916038,0.003206777,-0.294226293,-0.00019095,0.983710308,0.358367749,0.099105678,3.46e-05,0.000536092,4.47e-06,1.09e-05,1.97e-05,7.5e-09,3.32e-07,1.83e-07,0.0,3.74e-08,8.16e-10,4.98e-07,0.000381496,5.21e-05,0.001294235,0.000218362,1.1e-05,8.37e-05,0.07350634,0.03281201,0.005053747,0.002116126,0.000342317,0.00023595,0.006636627,1.94e-05,9.22e-05,0.003791488,0.009806776,0.000200078,6.96e-06,0.000156038,0.000149624,0.000183477,9.94e-05,3.58e-05,6.32e-06,5.11e-06,2.19e-06,0.0,2.37e-06,2.47e-06,2.39e-05,0.0,4.57e-06,9.47e-05,1.71e-06,0.0,0.0,0.181715298,-9.61e-05,-2.229788129,0.685081038,0.174154693,-0.065599119,-0.242286301,-0.20170192,-0.250315322,1.737068769,-1.957432032
p05,1983,-0.034674924,-0.807248553,-0.674363337,-1.71462628,0.003349307,-0.296020076,-0.000178497,1.007826995,0.362873971,0.100742543,4.31e-05,0.000581174,1.92e-06,2.04e-05,1.96e-05,8.57e-09,1.83e-06,1.83e-07,0.0,4.16e-07,6.91e-09,7.46e-07,0.000421307,5.48e-05,0.00135524,0.000230023,1.17e-05,8.99e-05,0.077232649,0.034429895,0.005540365,0.002220649,0.000388657,0.000254921,0.007043345,1.85e-05,9.4e-05,0.003946791,0.009939659,0.000200481,7.18e-06,0.000159753,0.000155563,0.000211745,0.000118883,3.87e-05,7.33e-06,5.86e-06,2.19e-06,0.0,2.74e-06,2.47e-06,2.63e-05,0.0,4.9e-06,0.000101046,2.1e-06,0.0,0.0,0.174759566,-9.76e-05,-2.133610008,0.701719323,0.182953902,0.057186967,-0.576455185,-0.205041444,-0.789632932,1.779399063,-1.878693166
p05,1984,-0.086664499,-0.303201046,-0.683541746,-1.741077196,0.003657715,-0.297723058,-0.000186876,1.029838486,0.366751959,0.10270624,3.12e-05,0.000630566,1.98e-06,1.66e-05,2.13e-05,9.64e-09,2.82e-06,1.83e-07,0.0,6.93e-07,1.61e-08,9.95e-07,0.000464234,5.98e-05,0.001419306,0.00024392,1.25e-05,9.67e-05,0.080706179,0.035911232,0.006315157,0.00233378,0.000437986,0.000275077,0.007529858,1.66e-05,9.94e-05,0.004130226,0.010073886,0.000200816,7.41e-06,0.000163245,0.000161662,0.000240286,0.000142522,4.28e-05,8.46e-06,6.73e-06,2.19e-06,0.0,3.21e-06,2.64e-06,2.92e-05,0.0,5.35e-06,0.000110133,2.1e-06,0.0,0.0,0.178484485,-9.89e-05,-2.165891108,0.718141149,0.191943011,0.077860959,-0.192848236,-0.203609223,-0.353486043,1.81918793,-1.901943315
p05,1985,-0.108060214,0.020619532,-0.687553547,-1.751952899,0.003862791,-0.299182327,-0.000190451,1.050767968,0.370802149,0.104281982,4.16e-05,0.000680541,3.78e-06,2.14e-05,2.46e-05,1.07e-07,2.82e-06,1.83e-07,0.0,5.55e-07,2.58e-08,1.12e-06,0.000514084,6.77e-05,0.001481151,0.000258297,1.35e-05,0.000104101,0.084397621,0.037712672,0.007238459,0.002428623,0.000491801,0.000297605,0.008187641,1.99e-05,0.00010297,0.004289703,0.010198702,0.000201099,7.66e-06,0.0001665,0.000167889,0.000268645,0.000170246,4.69e-05,9.7e-06,7.61e-06,2.19e-06,0.0,3.85e-06,2.76e-06,3.31e-05,0.0,5.9e-06,0.00011922,2.1e-06,0.0,0.0,0.180474393,-0.000100302,-2.181495409,0.735675051,0.202083368,0.111430111,0.092551994,-0.20325031,-0.080998123,1.859058551,-1.911992012
p05,1986,-0.107405832,0.016924925,-0.684673239,-1.754255396,0.004179674,-0.300374899,-0.000196048,1.071046394,0.374885657,0.106879699,4.31e-05,0.00073203,2.35e-06,2.07e-05,2.95e-05,9.41e-07,2.99e-06,1.83e-07,0.0,1.39e-07,5.68e-08,1.12e-06,0.00056982,7.55e-05,0.001540714,0.000272673,1.47e-05,0.000122938,0.08852271,0.039554225,0.008194375,0.002555139,0.000550099,0.000323182,0.008985852,2.54e-05,0.000115576,0.004417678,0.010358471,0.000201325,7.91e-06,0.000169504,0.000174228,0.000300104,0.000203937,5.12e-05,1.09e-05,8.6e-06,4.38e-06,0.0,4.67e-06,3.24e-06,3.8e-05,0.0,6.53e-06,0.000126672,2.49e-06,0.0,0.0,0.183497902,-0.000101686,-2.17983678,0.75530396,0.213147517,0.165254535,0.141860293,-0.202077666,-0.085126428,1.900475978,-1.902697519
p05,1987,-0.088213372,0.073541744,-0.701393446,-1.79486197,0.004468247,-0.301405876,-0.000203751,1.095208142,0.378095933,0.107425456,3.67e-05,0.00078282,1.36e-06,2.04e-05,3.16e-05,2.2e-06,3.65e-06,1.83e-07,0.0,4.16e-07,1.51e-07,9.95e-07,0.000626595,8.05e-05,0.001601117,0.00028689,1.58e-05,0.000129066,0.092926728,0.041562411,0.009348733,0.002692228,0.000612882,0.000348759,0.009565809,2.35e-05,0.000115812,0.004569329,0.010480496,0.000201521,8.16e-06,0.000172241,0.000180731,0.000334391,0.000240382,5.49e-05,1.22e-05,9.48e-06,4.38e-06,0.0,5.64e-06,3.75e-06,4.35e-05,0.0,7.23e-06,0.000134668,2.63e-06,0.0,0.0,0.187190337,-0.000102773,-2.233779077,0.772323217,0.224567692,0.169380378,0.237061751,-0.200460849,0.005287688,1.943176099,-1.946240426
p05,1988,-0.048438447,0.113133979,-0.703826208,-1.807862499,0.004796498,-0.302350857,-0.000211509,1.130055734,0.382143782,0.109437138,3.86e-05,0.000840134,2.35e-06,2.27e-05,3.75e-05,3.86e-06,3.32e-06,1.83e-07,0.0,4.16e-07,3.26e-07,9.95e-07,0.000683715,8.45e-05,0.001662722,0.000301586,1.72e-05,0.000134811,0.097855915,0.043486341,0.010636123,0.002806861,0.00068015,0.000371964,0.010150097,2.15e-05,0.000117933,0.004777363,0.010594351,0.000201682,8.43e-06,0.000174699,0.000187732,0.00036895,0.000275909,5.97e-05,1.35e-05,1.06e-05,6.57e-06,0.0,6.74e-06,4.6e-06,4.96e-05,0.0,8.04e-06,0.000145209,2.89e-06,0.0,0.0,0.190178771,-0.000104155,-2.245947615,0.792464418,0.236750624,0.22679105,0.388180574,-0.198828549,0.091984622,2.000216246,-1.948752676
p05,1989,0.003781005,0.140585271,-0.699353073,-1.793353879,0.005105027,-0.302511257,-0.000209692,1.152831276,0.386473,0.112443294,4.28e-05,0.000904553,3.66e-06,2.27e-05,4.35e-05,5.89e-06,2.32e-06,1.83e-07,0.0,4.16e-07,5.7e-07,9.95e-07,0.000745336,8.66e-05,0.001725467,0.000316441,1.83e-05,0.000140173,0.101983183,0.045049337,0.011865104,0.002903317,0.000748912,0.000392459,0.010890431,2.41e-05,0.00013266,0.004939288,0.010713421,0.000201813,8.69e-06,0.00017686,0.000191808,0.000404604,0.000309188,6.49e-05,1.48e-05,1.17e-05,8.76e-06,0.0,7.83e-06,5.46e-06,5.63e-05,0.0,9.03e-06,0.000154659,3.08e-06,0.0,0.0,0.191198164,-0.000105643,-2.227472598,0.812695316,0.247797767,0.29497318,0.555948843,-0.197974597,0.178306468,2.044858627,-1.927962482
p05,1990,-0.004172601,0.137354285,-0.701381778,-1.80560198,0.00525236,-0.302571214,-0.000214154,1.170509562,0.388877665,0.115085699,4.71e-05,0.000968624,3.16e-06,1.86e-05,4.94e-05,8.38e-06,2.32e-06,1.83e-07,0.0,6.93e-07,8.78e-07,1.12e-06,0.000813188,8.7e-05,0.001787372,0.000331137,1.95e-05,0.000145152,0.105284562,0.046219078,0.013015224,0.002988337,0.00081618,0.000410245,0.011705179,2.71e-05,0.000179314,0.005113653,0.010787234,0.000201922,8.97e-06,0.00017893,0.000190768,0.000444179,0.000340721,7.03e-05,1.6e-05,1.28e-05,8.76e-06,4.11e-06,8.93e-06,6.48e-06,6.39e-05,0.0,1.02e-05,0.000165382,3.48e-06,0.0,0.0,0.192856975,-0.000106477,-2.242322375,0.828698796,0.257277896,0.323739647,0.569647871,-0.196625279,0.165993406,2.079742846,-1.936691509
p05,1991,-0.015136071,-0.661614189,-0.716235357,-1.93295218,0.005215676,-0.301402619,-0.000235772,1.188965554,0.39308686,0.117074785,4.28e-05,0.001030713,3.41e-06,2.43e-05,5.5e-05,1.42e-05,6.81e-06,1.83e-07,0.0,1.11e-06,1.25e-06,1.74e-06,0.000886925,8.84e-05,0.001847535,0.000345514,2.08e-05,0.000149939,0.107899515,0.047020723,0.013985326,0.003041445,0.000880457,0.000424981,0.012496173,2.55e-05,0.00027015,0.005202902,0.010770318,0.000202009,9.26e-06,0.000181057,0.000181939,0.000482204,0.000370236,7.44e-05,1.74e-05,1.4e-05,1.1e-05,4.74e-06,1.03e-05,7.5e-06,7.21e-05,0.0,1.14e-05,0.000170168,4e-06,0.0,0.0,0.206045878,-0.000107932,-2.378354739,0.843802208,0.264936991,0.262234156,-0.224096175,-0.191767536,-0.623498646,2.114472482,-2.036378649
p05,1992,-0.029113119,-2.179205681,-0.660340136,-1.73149021,0.005760212,-0.30017725,-0.000209259,1.198652106,0.395460429,0.118562177,3.65e-05,0.001094667,4.28e-06,1.77e-05,5.76e-05,2e-05,5.65e-06,1.83e-07,0.0,6.93e-07,1.67e-06,2.86e-06,0.00095997,9.38e-05,0.001898752,0.000359251,2.23e-05,0.000154343,0.110307451,0.047519904,0.014780479,0.003074638,0.000940251,0.000437854,0.013229704,2.76e-05,0.000381131,0.005252709,0.010732878,0.000202083,9.55e-06,0.00018314,0.000168508,0.000517979,0.000397638,7.83e-05,1.86e-05,1.52e-05,1.31e-05,5.37e-06,1.17e-05,8.87e-06,7.86e-05,0.0,1.25e-05,0.000174408,4.53e-06,0.0,0.0,0.194166396,-0.000108757,-2.13959603,0.855095974,0.271426582,0.489225495,-1.324838242,-0.193054651,-2.145720454,2.136381902,-1.829412021
p05,1993,-0.060615747,-0.935604754,-0.651923795,-1.737979753,0.006299313,-0.300030988,-0.000217345,1.208876923,0.39607445,0.119466282,5.29e-05,0.001165028,2.98e-06,2.33e-05,6.35e-05,2.38e-05,5.65e-06,3.66e-07,0.0,1.48e-07,2.15e-06,4.48e-06,0.001033015,9.88e-05,0.001945946,0.000372989,2.39e-05,0.000158365,0.111843737,0.047765958,0.015165204,0.003100271,0.000998549,0.000449203,0.013786269,7.44e-05,0.000448083,0.005022564,0.010656474,0.000202163,9.84e-06,0.000185074,0.000166366,0.000551475,0.000420543,8.19e-05,2e-05,1.65e-05,1.53e-05,6e-06,1.28e-05,1.02e-05,8.2e-05,0.0,1.34e-05,0.000176468,5.25e-06,0.0,0.0,0.197009151,-0.000108973,-2.138368987,0.860949945,0.275276095,0.515464161,-0.251962545,-0.189976286,-0.941975277,2.153153379,-1.821961304
p05,1994,-0.090088281,-0.051354987,-0.655694611,-1.822818007,0.006708137,-0.299812657,-0.000234933,1.229546032,0.397802723,0.12100818,9.79e-05,0.001237485,2.66e-06,2.92e-05,7.14e-05,2.81e-05,7.31e-06,3.66e-07,0.0,2.79e-07,2.67e-06,6.34e-06,0.001110215,0.000103426,0.001990379,0.000386726,2.59e-05,0.000162386,0.113081481,0.047781,0.015398931,0.003117819,0.001052363,0.000457164,0.01449161,0.000185375,0.00059121,0.004613949,0.010573567,0.000192251,1.01e-05,0.00018676,0.000165457,0.000590138,0.000439821,8.53e-05,2.12e-05,1.76e-05,1.75e-05,6.63e-06,1.42e-05,1.18e-05,8.37e-05,0.0,2.03e-05,0.000180129,6.24e-06,0.0,0.0,0.205798201,-0.000109577,-2.227092132,0.867933322,0.278383228,0.488799109,0.42017946,-0.185869872,-0.132053607,2.181640203,-1.881730291
p05,1995,-0.102387125,0.098956161,-0.624139555,-1.739369142,0.007162896,-0.299362652,-0.00023476,1.254795369,0.399344432,0.122707086,0.000187254,0.001315185,4.41e-06,3.98e-05,8.47e-05,3.28e-05,7.47e-06,7.32e-07,0.0,5.55e-07,3.25e-06,8.46e-06,0.001195203,0.000109472,0.002035051,0.000401582,2.82e-05,0.000166407,0.11450881,0.047570225,0.015434492,0.00312658,0.001100198,0.000462753,0.015159528,0.000344568,0.000734455,0.00413648,0.010494166,0.000203131,9.63e-06,0.000188093,0.000163343,0.000622236,0.000456437,8.73e-05,2.26e-05,1.88e-05,1.97e-05,7.27e-06,1.54e-05,1.33e-05,8.45e-05,0.0,3.36e-05,0.000184174,6.69e-06,0.0,0.0,0.202558474,-0.000110119,-2.115353392,0.874619648,0.281152706,0.627805787,0.719636006,-0.184130943,0.021753676,2.214509893,-1.77655735
