percentile,component,time,GMST
p05,anthropogenic,1881,-0.013074821
p05,anthropogenic,1882,-0.013189408
p05,anthropogenic,1883,-0.011384625
p05,anthropogenic,1884,-0.010226675
p05,anthropogenic,1885,-0.01072416
p05,anthropogenic,1886,-0.010498281
p05,anthropogenic,1887,-0.010406272
p05,anthropogenic,1888,-0.012686858
p05,anthropogenic,1889,-0.014307644
p05,anthropogenic,1890,-0.014862163
p05,anthropogenic,1891,-0.014311747
p05,anthropogenic,1892,-0.011354745
p05,anthropogenic,1893,-0.009054713
p05,anthropogenic,1894,-0.009288928
p05,anthropogenic,1895,-0.010242217
p05,anthropogenic,1896,-0.00895569
p05,anthropogenic,1897,-0.008535886
p05,anthropogenic,1898,-0.009483933
p05,anthropogenic,1899,-0.01116978
p05,anthropogenic,1900,-0.013052482
p05,anthropogenic,1901,-0.013263879
p05,anthropogenic,1902,-0.01256651
p05,anthropogenic,1903,-0.01184711
p05,anthropogenic,1904,-0.012322446
p05,anthropogenic,1905,-0.013799648
p05,anthropogenic,1906,-0.015154982
p05,anthropogenic,1907,-0.017894749
p05,anthropogenic,1908,-0.020259712
p05,anthropogenic,1909,-0.020254746
p05,anthropogenic,1910,-0.021088666
p05,anthropogenic,1911,-0.02078011
p05,anthropogenic,1912,-0.018164159
p05,anthropogenic,1913,-0.016824542
p05,anthropogenic,1914,-0.015041928
p05,anthropogenic,1915,-0.01069215
p05,anthropogenic,1916,-0.006624394
p05,anthropogenic,1917,-0.004668448
p05,anthropogenic,1918,-0.002660835
p05,anthropogenic,1919,0.003773631
p05,anthropogenic,1920,0.010414442
p05,anthropogenic,1921,0.017790427
p05,anthropogenic,1922,0.027359087
p05,anthropogenic,1923,0.03094443
p05,anthropogenic,1924,0.0325104
p05,anthropogenic,1925,0.035963956
p05,anthropogenic,1926,0.038782462
p05,anthropogenic,1927,0.040261955
p05,anthropogenic,1928,0.041466361
p05,anthropogenic,1929,0.04232915
p05,anthropogenic,1930,0.043587174
p05,anthropogenic,1931,0.050328
p05,anthropogenic,1932,0.060371501
p05,anthropogenic,1933,0.068172481
p05,anthropogenic,1934,0.071549492
p05,anthropogenic,1935,0.072392666
p05,anthropogenic,1936,0.072464122
p05,anthropogenic,1937,0.072360225
p05,anthropogenic,1938,0.076196467
p05,anthropogenic,1939,0.0804272
p05,anthropogenic,1940,0.081570659
p05,anthropogenic,1941,0.082453288
p05,anthropogenic,1942,0.083073861
p05,anthropogenic,1943,0.0841347
p05,anthropogenic,1944,0.086808634
p05,anthropogenic,1945,0.093666697
p05,anthropogenic,1946,0.102940916
p05,anthropogenic,1947,0.108682853
p05,anthropogenic,1948,0.111076228
p05,anthropogenic,1949,0.113357169
p05,anthropogenic,1950,0.114133775
p05,anthropogenic,1951,0.114474094
p05,anthropogenic,1952,0.11582385
p05,anthropogenic,1953,0.116615837
p05,anthropogenic,1954,0.117840469
p05,anthropogenic,1955,0.118541853
p05,anthropogenic,1956,0.116952371
p05,anthropogenic,1957,0.114070455
p05,anthropogenic,1958,0.114464925
p05,anthropogenic,1959,0.11702775
p05,anthropogenic,1960,0.117959164
p05,anthropogenic,1961,0.118104265
p05,anthropogenic,1962,0.119467165
p05,anthropogenic,1963,0.120373882
p05,anthropogenic,1964,0.121819502
p05,anthropogenic,1965,0.125422831
p05,anthropogenic,1966,0.129206328
p05,anthropogenic,1967,0.133781507
p05,anthropogenic,1968,0.138578026
p05,anthropogenic,1969,0.143745163
p05,anthropogenic,1970,0.148066175
p05,anthropogenic,1971,0.153387893
p05,anthropogenic,1972,0.160674599
p05,anthropogenic,1973,0.169545058
p05,anthropogenic,1974,0.181102324
p05,anthropogenic,1975,0.193669588
p05,anthropogenic,1976,0.203906273
p05,anthropogenic,1977,0.214079829
p05,anthropogenic,1978,0.227538089
p05,anthropogenic,1979,0.241568001
p05,anthropogenic,1980,0.256764471
p05,anthropogenic,1981,0.275075383
p05,anthropogenic,1982,0.293600042
p05,anthropogenic,1983,0.313519542
p05,anthropogenic,1984,0.33452693
p05,anthropogenic,1985,0.353394226
p05,anthropogenic,1986,0.372568905
p05,anthropogenic,1987,0.391165641
p05,anthropogenic,1988,0.410097617
p05,anthropogenic,1989,0.431387757
p05,anthropogenic,1990,0.452252859
p05,anthropogenic,1991,0.469525499
p05,anthropogenic,1992,0.489706362
p05,anthropogenic,1993,0.514116916
p05,anthropogenic,1994,0.532708466
p05,anthropogenic,1995,0.552009647
p05,anthropogenic,1996,0.576448494
p05,anthropogenic,1997,0.59265037
p05,anthropogenic,1998,0.598126966
p05,anthropogenic,1999,0.623823632
p05,anthropogenic,2000,0.660056702
p05,anthropogenic,2001,0.68776903
p05,anthropogenic,2002,0.707004638
p05,anthropogenic,2003,0.720411051
p05,anthropogenic,2004,0.736231803
p05,anthropogenic,2005,0.752648483
p05,anthropogenic,2006,0.766788528
p05,anthropogenic,2007,0.783770495
p05,anthropogenic,2008,0.805871935
p05,anthropogenic,2009,0.83064019
p05,anthropogenic,2010,0.854601401
p05,anthropogenic,2011,0.877088366
p05,anthropogenic,2012,0.898207796
p05,anthropogenic,2013,0.921318305
p05,anthropogenic,2014,0.946126731
p05,anthropogenic,2015,0.969489558
p05,anthropogenic,2016,0.996744695
p05,anthropogenic,2017,1.025757145
p05,anthropogenic,2018,1.052194492
p05,anthropogenic,2019,1.075006302
p05,anthropogenic,2020,1.097696861
p05,anthropogenic,2021,1.118993202
p05,anthropogenic,2022,1.14414568
p05,anthropogenic,2023,1.163011831
p05,anthropogenic,2024,1.171359071
p05,anthropogenic,2025,1.202633962
p05,bc_snow,1850,-0.009300507
p05,bc_snow,1851,-0.009072862
p05,bc_snow,1852,-0.009024467
p05,bc_snow,1853,-0.008886558
p05,bc_snow,1854,-0.008425378
p05,bc_snow,1855,-0.00791041
p05,bc_snow,1856,-0.007643371
p05,bc_snow,1857,-0.007253208
p05,bc_snow,1858,-0.006678588
p05,bc_snow,1859,-0.006222783
p05,bc_snow,1860,-0.005882457
p05,bc_snow,1861,-0.005515445
p05,bc_snow,1862,-0.005215124
p05,bc_snow,1863,-0.005095353
p05,bc_snow,1864,-0.004896574
p05,bc_snow,1865,-0.004430626
p05,bc_snow,1866,-0.003970413
p05,bc_snow,1867,-0.003509134
p05,bc_snow,1868,-0.00282774
p05,bc_snow,1869,-0.002286823
p05,bc_snow,1870,-0.001856133
p05,bc_snow,1871,-0.001468933
p05,bc_snow,1872,-0.001283295
p05,bc_snow,1873,-0.000903623
p05,bc_snow,1874,-0.000338368
p05,bc_snow,1875,-1.62e-05
p05,bc_snow,1876,1.3e-06
p05,bc_snow,1877,3.11e-06
p05,bc_snow,1878,5.47e-06
p05,bc_snow,1879,7.95e-06
p05,bc_snow,1880,1.01e-05
p05,bc_snow,1881,1.23e-05
p05,bc_snow,1882,1.43e-05
p05,bc_snow,1883,1.51e-05
p05,bc_snow,1884,1.65e-05
p05,bc_snow,1885,1.86e-05
p05,bc_snow,1886,2.04e-05
p05,bc_snow,1887,2.25e-05
p05,bc_snow,1888,2.6e-05
p05,bc_snow,1889,2.91e-05
p05,bc_snow,1890,3.18e-05
p05,bc_snow,1891,3.42e-05
p05,bc_snow,1892,3.53e-05
p05,bc_snow,1893,3.64e-05
p05,bc_snow,1894,3.88e-05
p05,bc_snow,1895,4.19e-05
p05,bc_snow,1896,4.34e-05
p05,bc_snow,1897,4.53e-05
p05,bc_snow,1898,4.86e-05
p05,bc_snow,1899,5.22e-05
p05,bc_snow,1900,5.55e-05
p05,bc_snow,1901,5.82e-05
p05,bc_snow,1902,6.05e-05
p05,bc_snow,1903,6.25e-05
p05,bc_snow,1904,6.55e-05
p05,bc_snow,1905,6.96e-05
p05,bc_snow,1906,7.38e-05
p05,bc_snow,1907,7.95e-05
p05,bc_snow,1908,8.5e-05
p05,bc_snow,1909,8.88e-05
p05,bc_snow,1910,9.33e-05
p05,bc_snow,1911,9.73e-05
p05,bc_snow,1912,9.99e-05
p05,bc_snow,1913,0.000103709
p05,bc_snow,1914,0.000107028
p05,bc_snow,1915,0.000108196
p05,bc_snow,1916,0.00010988
p05,bc_snow,1917,0.000113852
p05,bc_snow,1918,0.000118219
p05,bc_snow,1919,0.000118187
p05,bc_snow,1920,0.000118171
p05,bc_snow,1921,0.000118114
p05,bc_snow,1922,0.000115867
p05,bc_snow,1923,0.000120335
