time,timebound_lower,timebound_upper,solar,volcanic,aerosol-radiation_interactions,aerosol-cloud_interactions,contrails,land_use,BC_on_snow,CO2,CH4,N2O,HFC-134a,HFC-23,HFC-32,HFC-125,HFC-143a,HFC-152a,HFC-227ea,HFC-236fa,HFC-245fa,HFC-365mfc,HFC-43-10mee,NF3,SF6,SO2F2,CF4,C2F6,C3F8,c-C4F8,CFC-12,CFC-11,CFC-113,CFC-114,CFC-115,CFC-13,HCFC-22,HCFC-141b,HCFC-142b,CH3CCl3,CCl4,CH3Cl,CH3Br,CH2Cl2,CHCl3,Halon-1211,Halon-1301,Halon-2402,n-C4F10,n-C5F12,n-C6F14,i-C6F14,C7F16,C8F18,CFC-112,CFC-112a,CFC-113a,CFC-114a,HCFC-133a,HCFC-31,HCFC-124,O3,H2O_stratospheric
1794.5,1794,1795,0.045702713164765,0.246391779346759,-9.0603210510186E-05,-0.01197358682422,0,-0.004949553329712,0.001739851772528,0.062021788478064,0.022080149423022,0.003247354795206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50152422155594E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010169503822165,0.002029528961218
1795.5,1795,1796,0.007808889922577,0.025182312766401,0.000853009133638,-0.008215786494362,0,-0.00517208759503,0.001577235200832,0.063423891445111,0.022575364020231,0.003320978904635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58110431749981E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010235884548069,0.002075047329224
1796.5,1796,1797,-0.026059982147735,0.093560598964007,0.00056473357153,-0.003646300862296,0,-0.005399512723322,0.000852452043951,0.064825664465067,0.023070291916991,0.003394595105058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66068441344369E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008863454619429,0.002120539344742
1797.5,1797,1798,-0.051098922577423,0.191504221152797,0.000820198629127,-0.009527163243049,0,-0.005631828714588,0.001745584389446,0.066227107708322,0.023564933552456,0.003468203400606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74026450938756E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010873784195923,0.002166005048138
1798.5,1798,1799,-0.063329781952423,0.227813019217507,0.00046843028579,-0.012742751653978,0,-0.005869035568828,0.002050637409883,0.067628221345131,0.024059289364657,0.003541803795404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81984460533399E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011819806023778,0.002211444479673
1799.5,1799,1800,-0.060802487030548,0.240164535520922,0.000176178206632,-0.010682166298169,0,-0.006111133286042,0.001652281882929,0.069029005545618,0.024553359790506,0.00361539629357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89942470127786E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010914816927409,0.002256857679509
1800.5,1800,1801,-0.042596603241485,0.244320599516577,-0.000582151346868,-0.013493021222729,0,-0.006358121866231,0.001781210235363,0.070429460479776,0.025047145265803,0.003688980899212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97900479722173E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011185443912995,0.002302244687701
1801.5,1801,1802,-0.012721481171173,0.245716984700988,0.000272285320492,-0.011703960049017,0,-0.006610001309393,0.001835957850901,0.071829586317467,0.025540646225234,0.003762557616434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0585848931656E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011654561306541,0.002347605544204
1802.5,1802,1803,0.015421975860077,0.246186063012143,-0.000367575083995,-0.011666417089377,0,-0.006866771615529,0.001600995692714,0.073229383228419,0.026033863102381,0.003836126449331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13816498910947E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011041584030549,0.002392940288873
1803.5,1803,1804,0.032582620391327,0.246343628088561,1.80395262896543E-05,-0.008187360339831,0,-0.007128432784639,0.001267222914586,0.074628851382229,0.026526796329723,0.003909687401991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21774508505591E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010689836062692,0.002438248961458
