time,timebound_lower,timebound_upper,gas,source,units,value
1785.5,1785,1786,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112943
1786.5,1786,1787,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1786.5,1786,1787,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112953
1787.5,1787,1788,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1787.5,1787,1788,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112962
1788.5,1788,1789,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1788.5,1788,1789,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112972
1789.5,1789,1790,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1789.5,1789,1790,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112981
1790.5,1790,1791,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1790.5,1790,1791,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112991
1791.5,1791,1792,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1791.5,1791,1792,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113
1792.5,1792,1793,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1792.5,1792,1793,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.03211301
1793.5,1793,1794,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1793.5,1793,1794,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113019
1794.5,1794,1795,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1794.5,1794,1795,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113028
1795.5,1795,1796,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1795.5,1795,1796,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113038
1796.5,1796,1797,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1796.5,1796,1797,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113047
1797.5,1797,1798,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1797.5,1797,1798,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113057
1798.5,1798,1799,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1798.5,1798,1799,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113066
1799.5,1799,1800,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1799.5,1799,1800,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113076
1800.5,1800,1801,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1800.5,1800,1801,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113085
1801.5,1801,1802,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1801.5,1801,1802,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113095
1802.5,1802,1803,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1802.5,1802,1803,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113104
1803.5,1803,1804,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1803.5,1803,1804,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113113
1804.5,1804,1805,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1804.5,1804,1805,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113123
1805.5,1805,1806,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1805.5,1805,1806,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113132
1806.5,1806,1807,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1806.5,1806,1807,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113142
1807.5,1807,1808,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1807.5,1807,1808,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113151
1808.5,1808,1809,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1808.5,1808,1809,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113161
1809.5,1809,1810,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1809.5,1809,1810,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.03211317
1810.5,1810,1811,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1810.5,1810,1811,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.03211318
1811.5,1811,1812,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1811.5,1811,1812,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113189
1812.5,1812,1813,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1812.5,1812,1813,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113198
1813.5,1813,1814,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1813.5,1813,1814,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113208
1814.5,1814,1815,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1814.5,1814,1815,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113217
1815.5,1815,1816,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1815.5,1815,1816,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113227
1816.5,1816,1817,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1816.5,1816,1817,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113236
1817.5,1817,1818,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1817.5,1817,1818,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113246
1818.5,1818,1819,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1818.5,1818,1819,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113255
1819.5,1819,1820,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1819.5,1819,1820,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113265
1820.5,1820,1821,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1820.5,1820,1821,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113274
1821.5,1821,1822,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1821.5,1821,1822,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113283
1822.5,1822,1823,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1822.5,1822,1823,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113293
1823.5,1823,1824,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1823.5,1823,1824,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113302
1824.5,1824,1825,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1824.5,1824,1825,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113312
1825.5,1825,1826,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1825.5,1825,1826,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113321
1826.5,1826,1827,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1826.5,1826,1827,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113331
1827.5,1827,1828,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1827.5,1827,1828,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.03211334
1828.5,1828,1829,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1828.5,1828,1829,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.03211335
1829.5,1829,1830,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1829.5,1829,1830,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113359
1830.5,1830,1831,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1830.5,1830,1831,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113368
1831.5,1831,1832,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1831.5,1831,1832,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113378
1832.5,1832,1833,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1832.5,1832,1833,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113387
1833.5,1833,1834,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1833.5,1833,1834,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113397
1834.5,1834,1835,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1834.5,1834,1835,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113406
1835.5,1835,1836,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1835.5,1835,1836,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113416
1836.5,1836,1837,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1836.5,1836,1837,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113425
1837.5,1837,1838,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1837.5,1837,1838,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113435
1838.5,1838,1839,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1838.5,1838,1839,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113444
1839.5,1839,1840,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1839.5,1839,1840,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113453
1840.5,1840,1841,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1840.5,1840,1841,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113463
1841.5,1841,1842,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1841.5,1841,1842,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113472
1842.5,1842,1843,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1842.5,1842,1843,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113482
1843.5,1843,1844,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1843.5,1843,1844,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113491
1844.5,1844,1845,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1844.5,1844,1845,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113501
1845.5,1845,1846,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1845.5,1845,1846,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.03211351
1846.5,1846,1847,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1846.5,1846,1847,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.03211352
1847.5,1847,1848,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1847.5,1847,1848,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113529
1848.5,1848,1849,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1848.5,1848,1849,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113538
1849.5,1849,1850,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1849.5,1849,1850,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032113548
1850.5,1850,1851,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1850.5,1850,1851,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032114943
1851.5,1851,1852,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1851.5,1851,1852,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032116538
1852.5,1852,1853,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1852.5,1852,1853,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032116753
1853.5,1853,1854,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1853.5,1853,1854,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.03211677
1854.5,1854,1855,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1854.5,1854,1855,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032116786
1855.5,1855,1856,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1855.5,1855,1856,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032116807
1856.5,1856,1857,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1856.5,1856,1857,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.03211683
1857.5,1857,1858,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1857.5,1857,1858,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032116854
1858.5,1858,1859,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1858.5,1858,1859,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032116881
1859.5,1859,1860,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1859.5,1859,1860,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032116909
1860.5,1860,1861,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1860.5,1860,1861,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.03211694
1861.5,1861,1862,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1861.5,1861,1862,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032122728
1862.5,1862,1863,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1862.5,1862,1863,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032122762
1863.5,1863,1864,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1863.5,1863,1864,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032117042
1864.5,1864,1865,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1864.5,1864,1865,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.03211708
1865.5,1865,1866,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1865.5,1865,1866,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.03211712
1866.5,1866,1867,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1866.5,1866,1867,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032122918
1867.5,1867,1868,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1867.5,1867,1868,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032122962
1868.5,1868,1869,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1868.5,1868,1869,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032117252
1869.5,1869,1870,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1869.5,1869,1870,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032117299
1870.5,1870,1871,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1870.5,1870,1871,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032123105
1871.5,1871,1872,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1871.5,1871,1872,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032123156
1872.5,1872,1873,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1872.5,1872,1873,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032117453
1873.5,1873,1874,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1873.5,1873,1874,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032123265
1874.5,1874,1875,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1874.5,1874,1875,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032123322
1875.5,1875,1876,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1875.5,1875,1876,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032123381
1876.5,1876,1877,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1876.5,1876,1877,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032123442
1877.5,1877,1878,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1877.5,1877,1878,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032123505
1878.5,1878,1879,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1878.5,1878,1879,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.03212357
1879.5,1879,1880,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1879.5,1879,1880,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032123636
1880.5,1880,1881,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1880.5,1880,1881,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032123705
1881.5,1881,1882,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1881.5,1881,1882,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032123776
1882.5,1882,1883,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1882.5,1882,1883,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032129605
1883.5,1883,1884,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1883.5,1883,1884,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032129679
1884.5,1884,1885,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1884.5,1884,1885,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032123999
1885.5,1885,1886,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1885.5,1885,1886,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032124078
1886.5,1886,1887,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1886.5,1886,1887,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032129914
1887.5,1887,1888,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1887.5,1887,1888,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032129996
1888.5,1888,1889,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1888.5,1888,1889,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.03213008
1889.5,1889,1890,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1889.5,1889,1890,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032130167
1890.5,1890,1891,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1890.5,1890,1891,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.03213026
1891.5,1891,1892,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1891.5,1891,1892,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032130392
1892.5,1892,1893,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1892.5,1892,1893,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032130538
1893.5,1893,1894,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1893.5,1893,1894,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032130675
1894.5,1894,1895,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1894.5,1894,1895,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032136578
1895.5,1895,1896,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1895.5,1895,1896,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032136729
1896.5,1896,1897,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1896.5,1896,1897,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032131125
1897.5,1897,1898,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1897.5,1897,1898,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032137039
1898.5,1898,1899,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1898.5,1898,1899,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032137198
1899.5,1899,1900,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57217E-05
1899.5,1899,1900,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.03213736
1900.5,1900,1901,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57217E-05
1900.5,1900,1901,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032137957
1901.5,1901,1902,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1901.5,1901,1902,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032290066
1902.5,1902,1903,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1902.5,1902,1903,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032472758
1903.5,1903,1904,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1903.5,1903,1904,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032509095
1904.5,1904,1905,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1904.5,1904,1905,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032565607
1905.5,1905,1906,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1905.5,1905,1906,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032695892
1906.5,1906,1907,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1906.5,1906,1907,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.03289914
1907.5,1907,1908,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1907.5,1907,1908,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.033148239
1908.5,1908,1909,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1908.5,1908,1909,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.033075276
1909.5,1909,1910,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1909.5,1909,1910,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.033326995
1910.5,1910,1911,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1910.5,1910,1911,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.035884464
1911.5,1911,1912,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1911.5,1911,1912,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.03682479
1912.5,1912,1913,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1912.5,1912,1913,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.035978305
1913.5,1913,1914,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1913.5,1913,1914,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.038266555
1914.5,1914,1915,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1914.5,1914,1915,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.041789454
1915.5,1915,1916,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1915.5,1915,1916,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.046168005
1916.5,1916,1917,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1916.5,1916,1917,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.050970015
1917.5,1917,1918,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1917.5,1917,1918,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.051542947
1918.5,1918,1919,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1918.5,1918,1919,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.049859823
1919.5,1919,1920,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1919.5,1919,1920,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.047433419
1920.5,1920,1921,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1920.5,1920,1921,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.0447212
1921.5,1921,1922,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1921.5,1921,1922,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.04491891
1922.5,1922,1923,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
